platform,external_id,video_url,video_id,url,title,channel,published_at,description,thumbnail_url,view_count,like_count,embeddable,privacy_status
youtube,MOL2RvhEFBc,https://www.youtube.com/watch?v=MOL2RvhEFBc,MOL2RvhEFBc,https://www.youtube.com/watch?v=MOL2RvhEFBc,【試作100回以上！極上カルボナーラ】,まるみキッチン【簡単レシピ】,2023-01-11T08:00:10Z,"㊗️初書籍🎉
【やる気１％ごはん】
 ↓ご購入はこちらからお願いします↓
https://www.amazon.co.jp/dp/4046818174/ 
（amazonに飛びます）
【材料】
パスタ　100g
オリーブオイル　大さじ1
厚切りベーコン　80g
卵　1つ
粉チーズ　大さじ2
牛乳　大さじ2
塩こしょう　少々
卵黄　１つ
※水、塩

【作り方】
①フライパンにお湯を沸かしたら塩、パスタを加え規定時間ゆでる※ゆで汁は少し取っておく
②厚切りベーコン1cm幅に切り、オリーブオイルで炒めたらゆで汁を加えとろみをつけたらパスタを加え火を止める
③卵、粉チ、牛乳を混ぜ②と混ぜたら塩こしょうで味を調整
④お皿に盛り付け卵黄を添えて完成


100皿以上も試行錯誤を繰り返してやっと辿り着いた”やる気しかない”カルボナーラをぜひ！

BGM
▶https://dova-s.jp/bgm/play13803.html

#カルボナーラ, #やる気100％,#Shorts",https://i.ytimg.com/vi/MOL2RvhEFBc/maxresdefault.jpg,3503853,118147,True,public
youtube,2Db0ypbOIIM,https://www.youtube.com/watch?v=2Db0ypbOIIM,2Db0ypbOIIM,https://www.youtube.com/watch?v=2Db0ypbOIIM,海老クリームパスタの作り方｜フライパン1つで簡単！生クリームなしでも濃厚に仕上がる失敗しないクリームパスタレシピ【パスタレシピ・ワンパンレシピ・フライパンレシピ・簡単レシピ】【料理研究家ゆかり】,料理研究家ゆかりのおうちで簡単レシピ / Yukari's Kitchen,2026-02-26T02:00:03Z,"こんにちは、料理研究家のゆかりです。
今回は『海老クリームパスタ』の作り方をご紹介します。フライパン1つで作れる簡単ワンパンレシピ！生クリームなしでも濃厚に仕上がる作り方です。洗い物も少なく時短で作れるのに本格的な味わい。おうちランチや忙しい日の夕食にもぴったりです。ぜひ作ってみてください！

Hello, I'm Yukari, a cooking researcher.
Today, I'll be showing you how to make ""Shrimp Cream Pasta."" It's an easy one-pan recipe that can be made in just one frying pan! This recipe produces a rich dish even without heavy cream. There's little washing up to do, and it's quick and easy to make, yet still has an authentic flavor. It's perfect for a home lunch or dinner on a busy day. Be sure to give it a try!

-----------------------------------------------------------------------------------------

■材料（1人分）
・パスタ 100g
・むきえび 10尾（70g）
・玉ねぎ 1/4個
・とろけるチーズ 20g
・水 350ml +50ml
・牛乳 80ml
・コンソメ 小さじ1
・おろしニンニク 小さじ1/2
・有塩バター 15g 
・塩胡椒 適量

■作り方
1.玉ねぎをスライスする。
2.フライパンにバターを半分入れ、玉ねぎに塩胡椒をかけ炒める。
3.ニンニク・水350ml・コンソメを加え沸騰させる。
4.沸騰したらパスタを加えて浸し、記載の茹で時間より3分長く茹でる。
5.途中で水50mlを加える。（様子をみて調整する）
6.茹で上がり3分前にむきえびを加える。
7.牛乳・残りのバター・とろけるチーズを加え1分半ほど加熱し完成。

■ingredients
・100g Pasta
・10 Peeled shrimp 
・1/4 Onion
・20g Melted cheese
・350ml + 50ml Water
・80ml Milk
・1 tsp Consomme
・1/2 tsp Grated garlic
・15g Salted butter
・Salt and pepper 

■Instructions 
1. Slice the onion.
2. Add half the butter to a frying pan and sauté the onion with salt and pepper.
3. Add the garlic, 350ml of water, and consommé and bring to a boil.
4. Once boiling, add the pasta, submerge, and boil for 3 minutes longer than the recommended cooking time.
5. Add 50ml of water halfway through. (Adjust as needed.)
6. Add the peeled shrimp 3 minutes before the end of cooking.
7. Add the milk, remaining butter, and melted cheese and cook for about 1.5 minutes.

-----------------------------------------------------------------------------------------

🍳オススメ簡単レシピ

◎トマトパスタの作り方
　https://youtu.be/OMbjEzyTZU0

◎ミートソースパスタの作り方
　https://youtu.be/vSCrdLAwyRo

-----------------------------------------------------------------------------------------

🍳Twitter・Instagram・Facebookにもアップしているので
よかったら、シェアしてください♪

Please share Twitter,Instagram,Facebook♪

🥚Twitter 料理研究家ゆかり（@yukari_tamago）
https://twitter.com/yukari_tamago

🥚Instagram料理研究家ゆかり（@yukari_recipe_0506）
https://www.instagram.com/yukari_recipe_0506/

🍳お仕事のご依頼、お問い合わせはこちらまで
     yukari@tamakara.com
-----------------------------------------------------------------------------------------

□チャンネル登録よろしくお願い致します！
　https://www.youtube.com/channel/UC7LT... 

□ブログ
 料理研究家ゆかりオフィシャルブログ
「Yukari's Kitchen おうちで簡単レシピ」
　http://ameblo.jp/tamagoland/

□著書『料理研究家ゆかりのおうちで簡単！　３時のおやつ』
　https://tkj.jp/book/?cd=TD026132

□著書『たまごソムリエ友加里の【たまご大好き】〜あなたのたまご料理が100倍おいしくなるレシピ〜』
電子書籍版も発売中です♪
　https://www.amazon.co.jp/dp/B08DCNC8KS/

-----------------------------------------------------------------------------------------
#パスタ #ワンパンレシピ #料理研究家ゆかり",https://i.ytimg.com/vi/2Db0ypbOIIM/maxresdefault.jpg,28387,892,True,public
youtube,nfKgV2XJ_Ic,https://www.youtube.com/watch?v=nfKgV2XJ_Ic,nfKgV2XJ_Ic,https://www.youtube.com/watch?v=nfKgV2XJ_Ic,明日、スーパーから｢パスタ｣が消えます。驚愕のミートソース,料理研究家リュウジのバズレシピ,2026-04-27T09:59:38Z,"ひろしまパスタのキャンペーンサイトはこちら！
https://dpoint.docomo.ne.jp/cp_2/section/poincosquare/store/hiroshimapasta/index.html?utm_source=youtube&utm_medium=other&utm_campaign=chugoku_202604_hiroshimapasta

クレイトンベイホテル
https://www.youtube.com/channel/UCJOvXgfNuIW6DRyG6p-z9oQ

リュウジのバズレシピショップ
https://www.bazu-goods.com/

00:00 オープニング
02:32 なぜ作り直しになったのか？
04:50 調理開始
08:29 ソース作り
12:33 パスタ投入
17:22 盛り付け
17:58 実食

ポンのみ － お酒の電動ディスペンサー
▼ 商品のご購入はこちら
https://pon-nomi.com/
▼ 限定クーポン ※公式サイトのみ
クーポンコード：buzz
割引内容：10%OFF
------------------------

動画を見て楽しんで頂けましたら
高評価、コメントをお願いします！

★今回のレシピはこちら↓
ーーーーーーーーーーーーーー
【究極のトマトクリームミートソースパスタ】2人前
1.8mmのパスタ...200g
ニンニク...2片（10g）
小松菜...100g
豚ひき肉...160g
トマトジュース...200ml
豆乳...260cc
ピザチーズ...40g
オリーブオイル...小さじ2
塩胡椒...適量
ケチャップ...大さじ1
砂糖...小さじ1
鶏がらスープ...大さじ1
バター...20g
オレガノ...10振り
塩...4つまみ
黒胡椒...適量



究極のトマトクリームミートソースパスタ（2人前）

にんにく10gは微塵切り、小松菜100gはザク切りにする
オリーブオイル小さじ2でにんにく、塩胡椒した豚ひき肉160gを炒める
トマトジュース200mlを入れて煮詰める
ケチャップ大さじ1、砂糖小さじ1、鶏がらスープ大さじ1、水640ccを入れ沸かす
1.8mmのパスタ200gを入れて茹でる
豆乳260ccを加え火力を上げバター20g、オレガノ10振り、塩4つまみして煮詰める
ピザチーズ40g加え、茹で上がり1分前に小松菜を入れる
盛り付けて黒胡椒で完成

ーーーーーーーーーーーーーー
◆バズレシピアプリ
ダウンロードはこちら⇒　https://bazurecipe-app.com

■グッズ販売【バズレシピSTORE】⇒　https://www.bazu-goods.com/

◆ホームページ【バズレシピ.com】→　https://bazurecipe.com/

◾️リュウジのAmazonストアフロント（オススメ商品）はこちら→https://x.gd/l1MeW

○ツイッター　→　https://twitter.com/ore825
○インスタ　　→    https://www.instagram.com/ryuji_foodlabo
〇TikTok　→https://www.tiktok.com/@ryuji_tiktok_?_t=8eY4nAcyJkY&_r=1

●お仕事の依頼等はこちらまで　→　bazurecipe@gmail.com

▼良朝丸の購入はこちら！
https://shop.p2c-inc.com/yoichomaru/ryuji/

▼レンジでも使えるリュウジの万能スキレット！
https://ichiban-boshi.com/lp?u=skillet_large

▼リコbyアクアスタイルのお申込はこちら
https://aqua-style.jp/order/AG-C7J9EDJF/AU-8DPApyYH/DR

※サブチャンネル
【リュウジの酒場探求記】https://www.youtube.com/channel/UCMGsVYnVTHwfhcxM9TnnOCg

【リュウジの休肝日】https://www.youtube.com/channel/UCfsGPJlM96bL9qIBj5D1biQ

～～書籍のお知らせ～～
最新書籍！

リュウジ式生きるための弁当　LIFE HACK RECIPE103
https://amzn.to/4rYjEfX

偉大なるチキン野郎　―伝説の鶏レシピ108
https://amzn.to/499TyA8

リュウジ式至高のレシピ３ 人生でいちばん美味しい！基本の料理100https://amzn.to/3MvMIMN

【本気のワンパンパスタ】
→https://amzn.asia/d/087tHxza

【ひと口で人間をダメにするウマさ！ リュウジ式悪魔のレシピ２】 
→　https://amzn.asia/d/093QgrH3

【至高の鍋】
→　https://www.amazon.co.jp/dp/4046824743/ref

【虚無レシピ】
→　https://amzn.asia/d/5IDpxaF

【リュウジ式至高のレシピ2 人生でいちばん美味しい! 基本の料理100】
→　http://amazon.co.jp/dp/4909044426/

【バズレシピ 史上最強の痩せめし編】
→　https://www.amazon.co.jp/dp/4594618820

【至高のレンジ飯 面倒ぜんぶ省略!容器1つで感動レシピ100】
→　https://www.amazon.co.jp/dp/4046811951

★2022年第9回レシピ本大賞　グランプリ受賞作品★
【リュウジ式至高のレシピ 人生でいちばん美味しい! 基本の料理100】
→　https://www.amazon.co.jp/dp/4909044345

★第7回レシピ本大賞　グランプリ受賞作品★
【ひと口で人間をダメにするウマさ! リュウジ式 悪魔のレシピ】
→　https://www.amazon.co.jp/dp/490904423X
～～～～～～～～～～～～～～～～～～
#PR
#カゴメ

フリーBGM
DOVA-SYNDROME
https://dova-s.jp/

効果音ラボ
https://soundeffect-lab.info/

LAMP BGM

music by mito (clammbon)

【楽曲提供：株式会社光サプライズ】",https://i.ytimg.com/vi/nfKgV2XJ_Ic/maxresdefault.jpg,262235,4315,True,public
youtube,xlii-zg7DDc,https://www.youtube.com/watch?v=xlii-zg7DDc,xlii-zg7DDc,https://www.youtube.com/watch?v=xlii-zg7DDc,【和風パスタ】箸で食べる和風ガーリックきのこパスタ❗️秋にピッタリのパスタです❗️#パスタ#和風#ベーコン#きのこレシピ#料理#簡単レシピ#cooking,速水もこみち Mocomichi Hayami,2023-10-29T09:00:44Z,"速水もこみちです！
簡単なものから手の込んだものまで様々なジャンルのレシピをご紹介します！
他にも、いろんな動画も配信していきますので、ぜひ楽しんでください！
＿＿＿＿＿＿＿＿＿＿＿
◎和風ガーリックパスタ
スパゲッティー（1.7㎜）240ｇ
サラダ油　　　　大さじ2
にんにく　　　　2片
ベーコン（塊）　100ｇ
しめじ　　　　　1パック
塩・胡椒　　　　各少々
バター　　　　　大さじ1
しょうゆ　　　　大さじ1
＿＿＿＿＿＿＿＿＿＿＿
【調理工程】
①    パスタはたっぷりの熱湯で塩ゆでする。

②    フライパンにサラダ油、粗みじん切りしたにんにくのを入れて香りが出たら、
　　拍子木切りしたベーコン、バターを加え、石突を取り小房に分けたしめじを
　　炒めあわせる。
　　茹で汁（50ml程度）で濃度を調整する。

③　 ①のパスタを入れて塩・胡椒で味を調え器に盛り付ける。

♢チャンネル登録はこちら！
https://www.youtube.com/c/MocomichiHayami
♢Instagram インスタグラム
https://www.instagram.com/mocomichi_hayami/
♢Twitter ツイッター
https://twitter.com/hayami_m_staff

♢問合せ先（コラボ・タイアップ・その他のご相談はこちらに！）
mstable.contact@gmail.com

#速水もこみち #パスタ #しめじ #にんにく #和風パスタ #簡単レシピ",https://i.ytimg.com/vi/xlii-zg7DDc/sddefault.jpg,126247,1606,True,public
youtube,XOYSaAmE5RY,https://www.youtube.com/watch?v=XOYSaAmE5RY,XOYSaAmE5RY,https://www.youtube.com/watch?v=XOYSaAmE5RY,【ひき肉のパスタ】どうしても紹介したい美味しいレシピです🍝😋 #パスタ #レシピ #簡単レシピ #料理 #shorts,かずき@簡単パスタレシピ,2025-02-09T09:00:28Z,,https://i.ytimg.com/vi/XOYSaAmE5RY/maxresdefault.jpg,755401,19370,True,public
youtube,XQ7SIM5aFbA,https://www.youtube.com/watch?v=XQ7SIM5aFbA,XQ7SIM5aFbA,https://www.youtube.com/watch?v=XQ7SIM5aFbA,家にある材料で簡単お手軽パスタ！旨みたっぷり！ツナトマトパスタの作り方,Koh Kentetsu Kitchen【料理研究家コウケンテツ公式チャンネル】,2026-02-01T12:00:51Z,"今回のコウケンテツキッチンは、お家にある材料ですぐ作れる！
お腹いっぱい、旨みたっぷり！
ツナトマトパスタをご紹介。

▼チャンネル登録はこちらから！
https://bit.ly/2BUMuKI

【チャプター】
00:00  オープニング
00:46 下ごしらえ
01:08 調理
06:43 試食

【材料（2人分）】
・玉ねぎ：1/4個
・にんにくみじん切り：1かけ
・オリーブオイル：大さじ2
・ツナ缶詰：小1缶（70g）
・トマト缶：1缶（400g）
・スパゲティーニ：160g
・砂糖：小さじ1
・赤唐辛子：1本
・オリーブオイル、粉チーズ：各適宜
・こしょう：適宜
・湯：1.5L
・塩：大さじ1

【ポイント】
ソースを吸わせるイメージ！

◆絵本『まねっこシェフ ふわふわ！スクランブルエッグ』（主婦の友社）
https://www.amazon.co.jp/dp/4074542803/

◆絵本『まねっこシェフ にぎにぎ！おにぎり』（主婦の友社）
https://www.amazon.co.jp/dp/4074542501/

◆『本当はごはんを作るのが好きなのに、しんどくなった人たちへ』
https://www.amazon.co.jp/dp/4835639820/ref=cm_sw_em_r_mt_dp_ZcWAFbHEZ3R0V

◆『アジアの台所に立つとすべてがゆるされる気がした』
https://www.amazon.co.jp/dp/4787720260/ref=cm_sw_em_r_mt_dp_qnRIFb4Q3B6PS

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
Koh Kentetsu Kitchen
（料理研究家コウケンテツ公式チャンネル）
コウケンテツと申します。
大阪府出身、お料理のお仕事をしております。
日本・アジア各地でいろんなもの食べさせてもらったりもしております。
一男二女の父もさせてもらっております。 

料理や企画のリクエストも随時受け付けておりますので、
コメントをお待ちしてます！！

是非チャンネル登録してみてね。
https://bit.ly/2BUMuKI

◆Instagram
　https://www.instagram.com/kohkentetsu/

◆X
　https://twitter.com/kohkentetsu14

◆お問い合わせ&お仕事のご依頼
　info@kohkentetsu.com

◆オープニング制作
　末吉 理（ノクチ基地　https://nokuchikichi.com ）
　吉原 亨（HOOP）
　辻村 健太（かるちべ）

◆映像・制作
　奧田 隼平（awarem works）

◆ディレクション
　江藤 一也（kaz.eto　https://www.instagram.com/etooo.kazuya  ）

#コウケンテツ
＃料理
#パスタ",https://i.ytimg.com/vi/XQ7SIM5aFbA/maxresdefault.jpg,245309,5079,True,public
youtube,8y10r6Ts0k8,https://www.youtube.com/watch?v=8y10r6Ts0k8,8y10r6Ts0k8,https://www.youtube.com/watch?v=8y10r6Ts0k8,【最高傑作】ついに人生で一番美味しいカルボナーラが完成したから絶対に見てほしい,料理研究家リュウジのバズレシピ,2023-10-02T12:30:08Z,"動画を見て楽しんで頂けましたら
高評価、コメントをお願いします！

★今回のレシピはこちら↓
ーーーーーーーーーーーーーー
【最高傑作カルボナーラ】
にんにく…1片
ベーコン…35g
オリーブオイル…大さじ1
水…350cc
塩…小さじ1/3
味の素…4振り
1.6mmのパスタ…100g
チェダーチーズ…40g
卵…1個
黒コショウ…適量

にんにく1片、ベーコン35gをオリーブオイル大さじ1で炒め、水350cc、塩小匙1/3、味の素4振り入れ沸かし1.6mmのパスタ入れ水分を飛ばしながら中火で7分にてチェダーチーズ40g混ぜ溶き卵一個混ぜ半熟にし黒胡椒で完成
ーーーーーーーーーーーーーー
◆バズレシピアプリ
ダウンロードはこちら⇒　https://bazurecipe-app.com
■グッズ販売【バズレシピSTORE】⇒　https://www.bazu-goods.com
◆ホームページ【バズレシピ.com】→　https://bazurecipe.com/
○ツイッター　→　https://twitter.com/ore825
○インスタ　　→    https://www.instagram.com/ryuji_foodlabo
〇TikTok　→https://www.tiktok.com/@ryuji_tiktok_?_t=8eY4nAcyJkY&_r=1
●お仕事の依頼等はこちらまで　→　bazurecipe@gmail.com

▼リコbyアクアスタイルのお申込はこちら
https://aqua-style.jp/order/AG-C7J9EDJF/AU-8DPApyYH/DR

※サブチャンネル
【リュウジの酒場探求記】https://www.youtube.com/channel/UCMGsVYnVTHwfhcxM9TnnOCg
【リュウジの休肝日】https://www.youtube.com/channel/UCfsGPJlM96bL9qIBj5D1biQ

～～書籍のお知らせ～～
最新書籍！
【虚無レシピ】
→　https://amzn.asia/d/5IDpxaF

【リュウジ式至高のレシピ2 人生でいちばん美味しい! 基本の料理100】
→　http://amazon.co.jp/dp/4909044426/

【バズレシピ 史上最強の痩せめし編】
→　https://www.amazon.co.jp/dp/4594618820

【至高のレンジ飯 面倒ぜんぶ省略!容器1つで感動レシピ100】
→　https://www.amazon.co.jp/dp/4046811951

★2022年第9回レシピ本大賞　グランプリ受賞作品★
【リュウジ式至高のレシピ 人生でいちばん美味しい! 基本の料理100】
→　https://www.amazon.co.jp/dp/4909044345

★第7回レシピ本大賞　グランプリ受賞作品★
【ひと口で人間をダメにするウマさ! リュウジ式 悪魔のレシピ】
→　https://www.amazon.co.jp/dp/490904423X
～～～～～～～～～～～～～～～～～～
#リュウジ
#料理
#カルボナーラ 

フリーBGM
DOVA-SYNDROME
https://dova-s.jp/

効果音ラボ
https://soundeffect-lab.info/

LAMP BGM",https://i.ytimg.com/vi/8y10r6Ts0k8/maxresdefault.jpg,3020584,47040,True,public
youtube,yqgj2XXA0WY,https://www.youtube.com/watch?v=yqgj2XXA0WY,yqgj2XXA0WY,https://www.youtube.com/watch?v=yqgj2XXA0WY,【衝撃的な旨さ】ガリバタチキンパスタ🍝 #パスタ #レシピ #簡単レシピ #shorts,かずき@簡単パスタレシピ,2025-07-15T08:01:10Z,,https://i.ytimg.com/vi/yqgj2XXA0WY/maxresdefault.jpg,56242,1914,True,public
youtube,y-0OvO_nGIk,https://www.youtube.com/watch?v=y-0OvO_nGIk,y-0OvO_nGIk,https://www.youtube.com/watch?v=y-0OvO_nGIk,【悶絶級の旨さ🍝】海老と大葉のクリームパスタがお店の味超えてます。 #パスタ #レシピ #料理 #簡単レシピ #shorts,かずき@簡単パスタレシピ,2025-03-17T09:01:11Z,,https://i.ytimg.com/vi/y-0OvO_nGIk/maxresdefault.jpg,62275,2270,True,public
youtube,k5v0xq40lqE,https://www.youtube.com/watch?v=k5v0xq40lqE,k5v0xq40lqE,https://www.youtube.com/watch?v=k5v0xq40lqE,【限界シリーズ】ガチまかないはこれ！包丁不要のマヨ醤油パスタ,まかないチャレンジ! ,2026-05-26T09:00:08Z,"まかないゲテーの作り方

スパゲティー　　　　　2束(200g)

マヨネーズ　　　　　大さじ3
醤油　　　　　　　　大さじ1
ブラックペッパー　　適宜
万能ネギ　　　　　　適宜　　
刻み海苔　　　　　　適宜

セカンドチャンネル↓
まかないライダーグルメ
https://www.youtube.com/@makanai-rider

『まかないおじさん』としてTikTok参戦！
金土日月朝7時半頃から仕込み生配信してます。
https://www.tiktok.com/@makanaiojisan

X１万人目指して頑張っています！
https://x.com/kawaranoabe

大将のてんぷら屋🍤

店名 : 河原のあべ
TEL : 03-6796-5860
住所 : 東京都墨田区向島5-24-2
交通手段 : 　曳舟駅から 徒歩13分
スカイツリー前駅から 徒歩13分
押上駅から 徒歩15分
営業時間 : 11時30分～14時30分
(L.O)14時00分
 毎週 火・水・木　定休日です。

お仕事の依頼はコチラ→koab.vr46@gmail.com",https://i.ytimg.com/vi/k5v0xq40lqE/maxresdefault.jpg,58428,1668,True,public
youtube,mvBfj7qSKxM,https://www.youtube.com/watch?v=mvBfj7qSKxM,mvBfj7qSKxM,https://www.youtube.com/watch?v=mvBfj7qSKxM,レンジで大満足パスタの作り方【ミツカン公式】,ミツカン公式チャンネル,2024-04-01T08:00:20Z,"包丁いらずで電子レンジで簡単に作れるパスタ。にんにくの風味に「味ぽん」と青じそのさっぱりさわやかな味わいがくせになる一品です。

【材料1人分】
スパゲティ: １００ｇ
粗挽き黒こしょう: 少々
青じそ: 適量
＜A＞
ミツカン　味ぽん®: 大さじ１
塩: 小さじ１／４
ごま油: 小さじ２
水: ２５０ｍｌ
おろしにんにく: 小さじ１
赤とうがらし（小口切り）: 適量

【作り方】
① 耐熱容器にスパゲティを半分に折って十文字に入れ、＜A＞を入れ軽く混ぜる。
② ラップをし、電子レンジ（600W）で使用するパスタの指定茹で時間+4分加熱する。
③ 粗挽き黒こしょうを加えて混ぜ、器に盛り、青じそをちぎりながらのせる。

商品：ミツカン　味ぽん®
料理：レンジで大満足パスタ

※「味ぽん」は（株）Mizkan Holdingsの登録商標・商標です。
----------------------------------------
やがて、いのちに変わるもの。
『Mizkan』

■ご紹介メニューの作り方
https://www.mizkan.co.jp/ouchirecipe/recipe/?menu_id=22419
----------------------------------------
■ミツカン公式サイト
https://www.mizkan.co.jp/
----------------------------------------
#簡単レシピ #時短レシピ #パスタレシピ #レンチンパスタ #レンチンレシピ #アレンジレシピ #パスタ #簡単ランチ #味ぽん #ミツカン",https://i.ytimg.com/vi/mvBfj7qSKxM/maxresdefault.jpg,135900,0,True,public
youtube,9czV-6UbJmQ,https://www.youtube.com/watch?v=9czV-6UbJmQ,9czV-6UbJmQ,https://www.youtube.com/watch?v=9czV-6UbJmQ,買い出し不要！超シンプルなズボラ和風パスタ,まるみキッチン【簡単レシピ】,2022-05-07T03:15:00Z,"【材料】
パスタ　100g
めんつゆ　大さじ3
(2倍濃縮）
マヨネーズ　大さじ1
おろしにんにく　小さじ1
※卵黄　1つ
※きざみねぎ　お好みで

【作り方】
①パスタ100gをゆでる
②湯切りしたパスタにめんつゆ大さじ3、マヨ大さじ1、おろしにんにく小さじ1混ぜて完成

お好みで卵黄やきざみねぎを乗せればよりおいしくいただけます！


おうちにある材料だけで作れるので面倒な買い出しも不要！
カンタンにパッと作れるので時間がなくて忙しい時にもぜひ！


BGM
▶https://dova-s.jp/bgm/play13803.html

#和風パスタ, #虚無パスタ,#Shorts",https://i.ytimg.com/vi/9czV-6UbJmQ/maxresdefault.jpg,1849928,42856,True,public
youtube,kkoO8rmAI6Y,https://www.youtube.com/watch?v=kkoO8rmAI6Y,kkoO8rmAI6Y,https://www.youtube.com/watch?v=kkoO8rmAI6Y,簡単なのにおいしすぎる！【ワンパンたらこクリームパスタ】詳しいレシピはアプリで料理名を検索♪ #たらこパスタ #たらこ #パスタ #スパゲティ #ワンパン #フライパンひとつ,デリッシュキッチン,2024-04-19T03:00:33Z,"パスタを手軽に作りたいときにおすすめの「ワンパンたらこクリームパスタ」をご紹介します。いつものたらこクリームパスタがフライパン1つで簡単にできます♪バター醤油がアクセントになり、生クリームを使わず、隠し味のマヨネーズを使って旨味とコクをアップさせています。

▶︎チャンネル登録はこちら
https://bit.ly/2VyMCa5

▶︎詳しくは”無料の公式アプリ”から検索！
https://app.adjust.com/193f3eso


■材料 (1人分)
・スパゲティ　100g
・たらこ　1本(25g)
・牛乳　200cc
・水　200cc
・コンソメ　ひとつまみ
・マヨネーズ　大さじ1/2
・有塩バター　10g
・しょうゆ　小さじ1
・塩こしょう　少々
・細ねぎ（刻み）　適量

■手順
(1)たらこは包丁で切り込みを入れ、中身を取り出す。
(2)フライパンに牛乳、水、コンソメを入れて煮立たせる。
(3)2にスパゲティを半分に折って入れ、混ぜる。ふたをして時々混ぜながら弱火で袋の表示時間通り加熱する。(今回は1.6mm、ゆで時間9分ゆでのスパゲティを使用しています。レシピより太い麺をお使いの場合は様子をみて水分を追加し、調整しましょう。)
(4)フライパンのふたをとり、軽く混ぜる。マヨネーズを加えてなじませる。
(5)火を止めてたらこ、バター、しょうゆを加え、よく混ぜ合わせる。塩こしょうをふり、味をととのえる。
(6)器に盛り、細ねぎをちらす。

▶︎au5GチャンネルでもDELISH KITCHENの簡単レシピを配信中！
https://app5g.page.link/fr67

※料理を楽しむにあたり、気をつけていただきたいこと
　https://corp.every.tv/cooking_notes

----------------------------------
お問い合わせはこちら
https://help.delishkitchen.tv/hc/ja/requests/new
----------------------------------",https://i.ytimg.com/vi/kkoO8rmAI6Y/maxresdefault.jpg,295743,4819,True,public
youtube,8yX-agKXZcI,https://www.youtube.com/watch?v=8yX-agKXZcI,8yX-agKXZcI,https://www.youtube.com/watch?v=8yX-agKXZcI,たことミニトマトの出汁を吸ったパスタがお店級に美味いです。 #パスタ #レシピ #簡単レシピ #shorts,かずき@簡単パスタレシピ,2025-08-26T09:00:23Z,,https://i.ytimg.com/vi/8yX-agKXZcI/maxresdefault.jpg,368382,4327,True,public
